6b95c1c6-afaf-4b99-8da9-02622bfbf113;San Lazzaro Di Agerola;80051;NA;Napoli;Campania;Italia;NULL;NULL;True
745ee6df-147e-4c0b-ad98-02624887cb1a;Cavazzoli;42100;RE;Reggio Emilia;Emilia-Romagna;Italia;44.728021;10.601930377206006;True
bd21ec88-c58b-4002-a37b-0264832df6e1;Francavilla Bisio;15060;AL;Alessandria;Piemonte;Italia;44.734649;8.731251;True
4e811662-e72e-4a5f-b7c4-0265dfbd83be;Narbolia;09070;OR;Oristano;Sardegna;Italia;40.0476498;8.5751691;True
dd500ca0-52bf-4597-a451-026757d4214d;Concesa;20056;MI;Milano;Lombardia;Italia;45.6024908;9.5270102;True
a5f53c3d-e843-4921-af54-0267c6d7fab3;Zagarolo;00039;RM;Roma;Lazio;Italia;41.8383835;12.83105;True
89faee6e-71b5-4325-ac21-02683cba3c19;Lundo;38070;TN;Trento;Trentino-Alto Adige;Italia;46.0138724;10.8849253;True
f396c8f9-48c0-4919-952f-026a26b20595;Torgnon;11020;AO;Aosta;Valle d'Aosta;Italia;45.823959650000006;7.565728229452157;True
89dcb4b1-7f0c-4451-a5b6-026ad65ffd36;Calamecca;51010;PT;Pistoia;Toscana;Italia;43.9892427;10.7695944;True
80522ecc-3fc8-497e-81a5-026ef204566d;Traversella;10080;TO;Torino;Piemonte;Italia;45.508458;7.749415;True
df58b4f9-2ad6-4df7-bdd8-027032db5838;Cingoli;62011;MC;Macerata;Marche;Italia;43.3738411;13.2163133;True
dd1d17be-703c-4d3e-aa61-0277d3e27e5e;Peschiera Maraglio;25050;BS;Brescia;Lombardia;Italia;45.6935938;10.0915886;True
c091cba3-735a-45f1-99db-0278d8e73304;Oliveto Lario;23865;LC;Lecco;Lombardia;Italia;45.92924725;9.285912005058876;True
767abe81-d9db-4577-8a4a-027cef936a6f;Camerota;84040;SA;Salerno;Campania;Italia;40.032501;15.372765;True
69518a91-82cc-42d5-b5f4-0281753ff262;Oneglia;18100;IM;Imperia;Liguria;Italia;43.8890575;8.0404426;True
da1e6eb7-b395-4a66-9ea1-028356cae368;Fiumefreddo Bruzio;87030;CS;Cosenza;Calabria;Italia;39.2344269;16.0695171;True
f718530d-ab88-4378-a3c2-02865301ce64;Ripacandida;85020;PZ;Potenza;Basilicata;Italia;40.9117813;15.7247832;True
748affde-68e5-4d71-84b1-02867c5d25e8;San Cassiano;39030;BZ;Bolzano;Trentino-Alto Adige;Italia;46.7269246;11.6571428;True
020d5179-8717-4f2e-8c33-028693d8b214;Arischia;67011;AQ;L'Aquila;Abruzzo;Italia;42.4192267;13.3427567;True
2645ac86-2b9f-4c50-b7b2-028890ccc9eb;Braidi;98060;ME;Messina;Sicilia;Italia;38.0594796;15.0152911;True
af9fcf03-8a2c-4166-90ac-028e2fc2b97c;Palosco;24050;BG;Bergamo;Lombardia;Italia;45.5875491;9.8356985;True
d4cd1eac-0ece-4e8c-8638-028f02422d1f;San Vito Sul Cesano;61047;PU;Pesaro e Urbino;Marche;Italia;43.5949892;12.8897509;True
af977241-48b9-4a02-87ca-0293c03e1fba;Castino;12050;CN;Cuneo;Piemonte;Italia;44.617841;8.182441;True
b9a6eb6f-ff95-48ab-96b7-029ad5987ce5;Casteldaccia;90014;PA;Palermo;Sicilia;Italia;38.0541181;13.5302261;True
581d29c3-14ae-43fe-a9d7-029f761ec89a;Caramanico Terme;65023;PE;Pescara;Abruzzo;Italia;42.1570375;14.0025552;True
29956051-0dd5-4258-b69f-02a08a368cf2;Forino;83020;AV;Avellino;Campania;Italia;40.8619728;14.7347965;True
7cde3a6b-6537-4e14-9066-02a126f844d1;Cursi;73020;LE;Lecce;Puglia;Italia;40.149624;18.314829;True
056b07ae-b6d9-4758-b5a9-02a148f9c8a2;Giba;09010;CA;Cagliari;Sardegna;Italia;NULL;NULL;True
cbbd105f-6150-4c1f-8414-02aa1378430d;Carpesica;31010;TV;Treviso;Veneto;Italia;45.9478977;12.2918554;True
